gene,anomaly_score
C1orf216,7.2369134e-05
TFEB,7.236863e-05
TOR1AIP2,7.2363415e-05
USP11,7.227082e-05
ASAH1,7.225441e-05
SERPINB8,7.223984e-05
HLA-E,7.2214796e-05
SLC16A6,7.221041e-05
MMP28,7.2173774e-05
CTPS2,7.21685e-05
CACNA1C,7.213364e-05
METTL9,7.213162e-05
CAV1,7.212235e-05
TRIM32,7.210829e-05
HEATR3,7.208401e-05
RAP2A,7.206842e-05
FOXN1,7.194379e-05
SF3A1,7.190347e-05
ARHGAP1,7.1902236e-05
CAV2,7.1899325e-05
TJP3,7.189698e-05
CRLF1,7.184299e-05
SS18L1,7.181601e-05
CDK2AP2,7.179546e-05
SERPINB9,7.179192e-05
THUMPD2,7.178448e-05
RAD1,7.170562e-05
GRIP2,7.168956e-05
SLC17A9,7.167459e-05
TOLLIP,7.166667e-05
ZBTB6,7.158433e-05
FOXF2,7.158033e-05
PLGRKT,7.157673e-05
DYNC2I1,7.151547e-05
AUNIP,7.149663e-05
THYN1,7.147039e-05
STX8,7.142985e-05
PPP2R5B,7.141684e-05
BTN1A1,7.1407936e-05
STAT1,7.139688e-05
COL4A6,7.136823e-05
MAPK9,7.135342e-05
CEP57,7.1305294e-05
IL5,7.129663e-05
GALC,7.126845e-05
NCS1,7.1102164e-05
ENOX1,7.106087e-05
BACH2,7.10594e-05
PTCD2,7.099597e-05
CLDN8,7.099581e-05
MVB12B,7.098642e-05
LMO4,7.095454e-05
MARCKS,7.0903654e-05
PARVA,7.0885515e-05
PPL,7.085368e-05
CNTN2,7.082071e-05
VBP1,7.0779555e-05
RIMBP2,7.0774215e-05
FMC1-LUC7L2,7.070587e-05
NFIB,7.0690025e-05
CCL3,7.068647e-05
ADAMTS6,7.067377e-05
ZNF512B,7.0617425e-05
EEF1AKMT3,7.0596434e-05
STAB1,7.0591304e-05
STAT2,7.051807e-05
AMOT,7.047521e-05
CDK19,7.0471826e-05
PON1,7.043344e-05
BANP,7.0431845e-05
LARP7,7.0416914e-05
FUT9,7.0374736e-05
EDN1,7.0346156e-05
TIMP4,7.0297436e-05
DPYSL2,7.0293245e-05
PLAGL2,7.028029e-05
VWA5A,7.0279704e-05
SMAD9,7.026799e-05
SYDE1,7.024296e-05
SH3TC2,7.022752e-05
KCNJ2,7.022475e-05
PCMTD2,7.01922e-05
AGR2,7.014137e-05
CALM3,7.011398e-05
CEACAM1,7.006945e-05
CTNNBIP1,7.0024944e-05
DDIT3,7.0020375e-05
RND3,6.9997885e-05
HLA-C,6.994178e-05
SLC10A3,6.9922346e-05
RIPK1,6.990991e-05
MICB,6.9887574e-05
RXRG,6.981283e-05
DUSP9,6.980598e-05
BAHCC1,6.980575e-05
ALOX15,6.978047e-05
ARF6,6.977369e-05
UGT2B15,6.974043e-05
EPS15L1,6.973769e-05
BNIP3,6.970466e-05
GPR162,6.964624e-05
EEF1D,6.9613634e-05
KHSRP,6.9613256e-05
UPK2,6.960342e-05
EIF2B4,6.9602895e-05
GALNT8,6.958853e-05
MGST3,6.958426e-05
NOL8,6.953605e-05
CD99,6.952999e-05
SPIN2A,6.952197e-05
MAPKAP1,6.949947e-05
FGF12,6.948056e-05
TPH1,6.945427e-05
ZNF250,6.9440386e-05
ACKR2,6.942412e-05
ITGA4,6.942149e-05
KCNE5,6.9406364e-05
STXBP6,6.940168e-05
CYP26B1,6.937301e-05
ARHGEF1,6.934771e-05
PHLPP1,6.932314e-05
HSDL2,6.9306945e-05
MAEA,6.929794e-05
ITGB3,6.9293936e-05
OS9,6.9281654e-05
MSH3,6.92549e-05
AMPD2,6.921793e-05
RNF167,6.916139e-05
SPECC1L,6.915088e-05
EIF3H,6.9113186e-05
MFNG,6.9027825e-05
RAB11B,6.8988156e-05
HPS6,6.895566e-05
GPAA1,6.890965e-05
RAPGEF5,6.8905916e-05
GIPC1,6.882768e-05
FCER1A,6.879871e-05
KCNS1,6.877733e-05
PUS7L,6.87741e-05
MED27,6.8758585e-05
SPATA6,6.872518e-05
TRAPPC2L,6.868494e-05
ANKRD12,6.866596e-05
SMAGP,6.864286e-05
ZC3H3,6.862417e-05
RPS6KA3,6.8620255e-05
PRPF40A,6.8602916e-05
PCDHB11,6.858575e-05
DNAJA3,6.854383e-05
SMG9,6.849774e-05
NAP1L2,6.849649e-05
ERCC1,6.847377e-05
KPNA4,6.8454974e-05
RPS6KA2,6.841673e-05
MASP1,6.838549e-05
ELOA,6.8256646e-05
HPSE,6.822389e-05
PPP6R3,6.8177396e-05
KRIT1,6.8100555e-05
SUGP2,6.808933e-05
PAH,6.803607e-05
ADD2,6.802553e-05
RPS27L,6.801868e-05
PRDM8,6.799689e-05
STEAP4,6.7972695e-05
SLC25A14,6.796236e-05
DKKL1,6.796076e-05
GABBR2,6.791999e-05
GTDC1,6.7837034e-05
H1-3,6.78345e-05
EIF2AK2,6.783124e-05
GNAS,6.781911e-05
JMJD6,6.77938e-05
ERCC4,6.776493e-05
ROBO1,6.7739726e-05
KEAP1,6.7728186e-05
ZNF629,6.769763e-05
PKIG,6.7697576e-05
TMEM259,6.769673e-05
NPIPA3,6.7684705e-05
IL17B,6.768046e-05
CYP2C9,6.7659916e-05
SYPL1,6.760011e-05
CNTN1,6.756656e-05
DYNC2H1,6.75594e-05
IFITM3,6.754954e-05
CHST15,6.754169e-05
XPA,6.753253e-05
LYRM1,6.734631e-05
LAMP3,6.733e-05
RPL39L,6.732784e-05
NIPAL3,6.732513e-05
ADAMTS1,6.731207e-05
TDRD3,6.730773e-05
TRMU,6.725486e-05
MT1X,6.7248e-05
PIDD1,6.7237015e-05
LYL1,6.723553e-05
SLC6A3,6.719509e-05
SLC25A13,6.718388e-05
PRKCA,6.709307e-05
SLC45A2,6.7079396e-05
LRRC14,6.701176e-05
E2F6,6.699816e-05
DMTF1,6.698847e-05
PPA1,6.697744e-05
ATP9B,6.6973356e-05
HLCS,6.6922636e-05
TESK2,6.682824e-05
MNS1,6.6809254e-05
NOL10,6.6797795e-05
RAI1,6.679289e-05
CDC27,6.6764405e-05
SND1,6.668608e-05
FCER2,6.668361e-05
KATNBL1,6.66469e-05
TNFRSF8,6.655653e-05
TREM1,6.6548455e-05
ABI1,6.654813e-05
CCND3,6.6538734e-05
CNOT7,6.6533736e-05
TOB1,6.650077e-05
SLC1A1,6.649179e-05
HS1BP3,6.649086e-05
F10,6.646712e-05
NQO2,6.6406814e-05
PRMT2,6.6403336e-05
SLC37A1,6.640118e-05
MAPKAPK5,6.634792e-05
EEF1E1,6.6320084e-05
INSRR,6.629851e-05
PIP4K2C,6.627764e-05
DLC1,6.623805e-05
GYS2,6.620594e-05
SLC22A13,6.619717e-05
NLRP1,6.6195906e-05
CORO1B,6.61787e-05
GAGE10,6.6156834e-05
VPS53,6.611429e-05
CNR1,6.602338e-05
CDH15,6.593947e-05
NELFCD,6.5923385e-05
EIF2B5,6.585411e-05
H2BC21,6.582706e-05
INPP5F,6.579955e-05
MCAT,6.579218e-05
CD163L1,6.578751e-05
EXTL1,6.578585e-05
MCF2,6.5754415e-05
DDX49,6.5746724e-05
DBI,6.5742875e-05
PPIG,6.571839e-05
BAG1,6.570552e-05
PEX6,6.569961e-05
TASOR,6.5658e-05
CTNNAL1,6.565251e-05
ARNTL,6.5648754e-05
PPFIBP1,6.5637876e-05
TRAK2,6.5548564e-05
DMPK,6.5505345e-05
UBAP1,6.550196e-05
CHRM3,6.5477616e-05
ADRA2C,6.547055e-05
E2F5,6.546459e-05
ZNF562,6.543139e-05
BRF2,6.543114e-05
CCNB1IP1,6.540946e-05
CCN2,6.539583e-05
ZNF451,6.53174e-05
SLCO3A1,6.531441e-05
MFHAS1,6.530534e-05
CCDC144A,6.527139e-05
LPIN1,6.526899e-05
CNOT6,6.526481e-05
LYST,6.524839e-05
ARHGAP4,6.519923e-05
C11orf71,6.513986e-05
MS4A2,6.5126536e-05
SPSB3,6.511141e-05
CEBPD,6.5053784e-05
SNRPC,6.5011714e-05
RERGL,6.501008e-05
EIF5A2,6.499328e-05
INPP5E,6.4983025e-05
PTPRG,6.495532e-05
CASP5,6.494757e-05
CYTH2,6.491889e-05
RRP9,6.490728e-05
TNFSF9,6.4883854e-05
GALR1,6.487136e-05
HOXA2,6.482079e-05
PIR,6.47557e-05
H3C10,6.473545e-05
GALNT14,6.471759e-05
PDE8B,6.470378e-05
JAG2,6.46444e-05
SOD1,6.45859e-05
GFOD2,6.453189e-05
FOXL1,6.4479704e-05
RSF1,6.4420456e-05
VNN2,6.440609e-05
CDIPT,6.4393695e-05
SP4,6.4388136e-05
MILR1,6.424906e-05
KCNK7,6.422613e-05
RIPOR1,6.421916e-05
OSBPL2,6.421726e-05
CFH,6.418064e-05
TNFSF15,6.4124826e-05
NMUR1,6.4094645e-05
IDS,6.398061e-05
SRI,6.394619e-05
ADAM15,6.38982e-05
NCF1,6.3870895e-05
RNASE6,6.385893e-05
CRISP2,6.383832e-05
COX10,6.38233e-05
CHMP5,6.381652e-05
MAP2K4,6.379578e-05
HSD17B4,6.37919e-05
KMO,6.375147e-05
FBLN1,6.3751344e-05
CYBA,6.374612e-05
TBK1,6.374608e-05
DCTN3,6.370409e-05
IGFBP7,6.369532e-05
DDX54,6.3677464e-05
KATNB1,6.367261e-05
GUF1,6.366979e-05
TK1,6.366131e-05
LNPEP,6.361938e-05
GPHN,6.3592546e-05
CTSV,6.353952e-05
ZFX,6.350367e-05
MST1,6.3485386e-05
HLA-DQB1,6.3392006e-05
MCTP1,6.339011e-05
PDGFC,6.334635e-05
XDH,6.33216e-05
ICE2,6.32531e-05
TAF9,6.321942e-05
DHX35,6.3215484e-05
SRPK2,6.317267e-05
ADCYAP1R1,6.3166095e-05
HSPB2,6.315421e-05
GRAMD1B,6.3148196e-05
IL22RA1,6.313053e-05
PALLD,6.311292e-05
ITGAE,6.3109284e-05
RAB1B,6.3085026e-05
BACE2,6.307714e-05
C12orf4,6.306287e-05
NCK1,6.3035426e-05
ZFP30,6.300367e-05
LSS,6.2987354e-05
ADGRB3,6.298444e-05
SDS,6.293326e-05
BUD31,6.291336e-05
VPS13D,6.289141e-05
COLGALT2,6.2849416e-05
PITPNM1,6.28488e-05
SYNPO2,6.281413e-05
PCDH7,6.280646e-05
ZNF79,6.277394e-05
PPM1D,6.275846e-05
NF1,6.2735366e-05
C3AR1,6.273124e-05
GIPC2,6.272697e-05
SORBS1,6.272189e-05
PIM2,6.26832e-05
USP6NL,6.267152e-05
PHF13,6.26527e-05
FGL2,6.264675e-05
INSR,6.261405e-05
STOM,6.253866e-05
TKFC,6.25326e-05
TMEM9B,6.252509e-05
PPIP5K2,6.244374e-05
ZFYVE16,6.243418e-05
HSFX1,6.2388084e-05
PCLO,6.238741e-05
POLR3F,6.2352025e-05
GJC2,6.228912e-05
MYC,6.22535e-05
CLDN15,6.2253166e-05
NOS1,6.2193016e-05
RPA4,6.217692e-05
PPP1R2,6.216876e-05
EIF3L,6.216555e-05
APOB,6.216255e-05
SLC26A1,6.2101084e-05
IQCG,6.210095e-05
FPR1,6.20985e-05
HAUS6,6.207401e-05
SARS2,6.20544e-05
NOP9,6.204656e-05
PLXNA1,6.2026076e-05
MYLK,6.2025785e-05
MFAP3L,6.20254e-05
PALM,6.198294e-05
FBXO3,6.194834e-05
TBKBP1,6.192752e-05
CYP2A7,6.1918305e-05
SEC61B,6.190909e-05
GON4L,6.182666e-05
BRCC3,6.182374e-05
RPL32,6.181033e-05
ITGA8,6.179209e-05
IMPA2,6.175739e-05
LIMA1,6.175036e-05
RPL27A,6.1735635e-05
BAIAP2,6.1709936e-05
FASTKD2,6.169631e-05
SCN1B,6.1660394e-05
SH3GL3,6.163693e-05
DRAP1,6.1635015e-05
ZBTB44,6.1577186e-05
CPSF4,6.156994e-05
ABTB2,6.15297e-05
UBE3A,6.151756e-05
PLAAT1,6.151715e-05
HMGB2,6.149955e-05
TIGAR,6.14325e-05
DCLRE1B,6.1401566e-05
GFRA3,6.136911e-05
HLA-DQA1,6.135141e-05
CP,6.1349245e-05
ANXA11,6.134549e-05
SMO,6.133301e-05
KDSR,6.132642e-05
CAMTA2,6.130766e-05
KIF22,6.12802e-05
ZWILCH,6.127356e-05
MTARC1,6.125541e-05
MRM3,6.124772e-05
ARIH1,6.121557e-05
ENTPD6,6.119355e-05
C8B,6.1170635e-05
LRRC61,6.1103085e-05
GALNT7,6.110249e-05
COQ2,6.1093764e-05
INAVA,6.102777e-05
DIXDC1,6.0958057e-05
RUSF1,6.0931514e-05
MAGED2,6.0929546e-05
PIK3R1,6.0917373e-05
MST1R,6.0893566e-05
MATN3,6.087023e-05
TMEM255A,6.0870225e-05
ZNF33B,6.08625e-05
WDR45B,6.0832226e-05
RPS6KA6,6.0825303e-05
AKIP1,6.0747316e-05
SRRD,6.0747218e-05
RNF34,6.070182e-05
NRBF2,6.069393e-05
ZNF559-ZNF177,6.0672908e-05
FAM120C,6.066804e-05
NBPF26,6.0575185e-05
PGR,6.0566697e-05
NDUFB5,6.0534934e-05
CXXC1,6.051938e-05
EDEM2,6.048712e-05
KIAA0408,6.047443e-05
HTR7,6.041018e-05
RNH1,6.0409628e-05
PRDM11,6.040607e-05
PNPLA3,6.0370705e-05
YIF1A,6.035363e-05
CWF19L1,6.034343e-05
KLF9,6.0337225e-05
SLC35E3,6.0265214e-05
IK,6.0264956e-05
GNL3,6.0209695e-05
TXNDC5,6.0197115e-05
CCL5,6.0192408e-05
CALY,6.0168637e-05
BAZ2A,6.012963e-05
HEBP1,6.005809e-05
CES1,6.0006587e-05
TIMELESS,5.9992843e-05
SAYSD1,5.9955088e-05
NUP62,5.9939604e-05
GBF1,5.9799244e-05
BARX2,5.9785074e-05
PIEZO2,5.9726124e-05
NOL4,5.970332e-05
NOMO3,5.968928e-05
TK2,5.968676e-05
SLITRK3,5.9644237e-05
MYRIP,5.9641116e-05
RAB3IL1,5.9591686e-05
CD160,5.957038e-05
ITIH2,5.9560865e-05
CSNK1D,5.955702e-05
RADX,5.954029e-05
DLGAP5,5.951168e-05
PDHA1,5.9491198e-05
SLC7A5,5.9463662e-05
CCNG1,5.9419086e-05
SSBP3,5.9408565e-05
ERCC2,5.9383605e-05
NDUFAB1,5.9381964e-05
TDRD7,5.9379043e-05
EPHX2,5.9362763e-05
TUBB2B,5.9329475e-05
BRIX1,5.9280046e-05
H3C6,5.923059e-05
APBB2,5.9120466e-05
NME7,5.909829e-05
ADPRH,5.9082024e-05
UTP3,5.9075475e-05
LANCL2,5.906958e-05
LAMB1,5.905261e-05
SPR,5.905044e-05
MRNIP,5.9035698e-05
METAP2,5.9025515e-05
COX7A2,5.8977625e-05
SIM1,5.89115e-05
CA6,5.8909918e-05
PPP5C,5.879525e-05
BAG3,5.8747333e-05
MBP,5.8728543e-05
CHN1,5.871581e-05
CHD3,5.8707257e-05
SHC1,5.866886e-05
ZNF175,5.865229e-05
SNAPC1,5.8646783e-05
ROCK1,5.8646296e-05
BCL11A,5.8641468e-05
ADCY7,5.863221e-05
NUDT21,5.8613445e-05
PCDHB6,5.8595408e-05
TCEAL2,5.8578313e-05
RNF130,5.8538055e-05
CYP26A1,5.8504193e-05
WDR46,5.8503156e-05
POU2F2,5.8482838e-05
ACAT1,5.8476715e-05
EXOC5,5.8439728e-05
YES1,5.8432e-05
MARK2,5.8431975e-05
CENPA,5.8417707e-05
AKR1D1,5.8408936e-05
PNMA2,5.840855e-05
MID1,5.8347854e-05
GCHFR,5.8342895e-05
TAS2R14,5.8275546e-05
SVEP1,5.826386e-05
DMXL1,5.8245532e-05
EVX1,5.8240526e-05
BCAP29,5.8211783e-05
KIAA0895,5.8186677e-05
LRRTM2,5.8177164e-05
P4HA1,5.816452e-05
ADAR,5.8066293e-05
ANGPT4,5.805795e-05
FAM160B2,5.804024e-05
MCTP2,5.798135e-05
GORASP1,5.7971014e-05
AKAP3,5.7970352e-05
SEC13,5.7931495e-05
LAPTM4B,5.783169e-05
MAFK,5.7823447e-05
CNPY3,5.7805773e-05
ADCYAP1,5.778599e-05
MINK1,5.7785488e-05
THEM6,5.772111e-05
INTS1,5.766796e-05
DOC2B,5.762612e-05
HOXD13,5.761929e-05
ASH1L,5.760634e-05
PARPBP,5.759882e-05
RNF141,5.7550165e-05
C3orf18,5.753348e-05
MTHFD2L,5.74894e-05
PPIB,5.7488698e-05
CEP152,5.7461235e-05
RSL24D1,5.7442685e-05
LGMN,5.7425772e-05
PHLDB1,5.7421028e-05
CASS4,5.74137e-05
BORCS8,5.73687e-05
PRB3,5.7344634e-05
ST8SIA4,5.73247e-05
MANBA,5.7139674e-05
TSPAN12,5.7085774e-05
TVP23B,5.7083616e-05
CD83,5.705245e-05
SPEF1,5.705176e-05
EIF2S3B,5.7033958e-05
ZC4H2,5.7026427e-05
USP3,5.701546e-05
RPP21,5.700853e-05
NTF3,5.6971247e-05
RAB32,5.6940895e-05
H2AZ2,5.690393e-05
MCF2L2,5.689539e-05
COL13A1,5.688152e-05
TMEM94,5.6874964e-05
ABCG2,5.6838217e-05
TRDN,5.6823807e-05
TRMT13,5.6810746e-05
ABCB9,5.6780118e-05
ABHD6,5.676224e-05
ERMAP,5.6737736e-05
HERC1,5.672241e-05
TAS2R10,5.669075e-05
PLBD1,5.665932e-05
TFB1M,5.664964e-05
PCDHA7,5.6633864e-05
HTT,5.6596182e-05
ABCC5,5.6594556e-05
SLC25A32,5.65865e-05
PKP1,5.656396e-05
SYCP2,5.645397e-05
SMAD7,5.6441513e-05
CDH8,5.6363493e-05
SEC16A,5.6329634e-05
ABCA5,5.632891e-05
SEC24D,5.6297493e-05
GNB3,5.6271976e-05
C3orf52,5.6260746e-05
SNN,5.6230514e-05
STEAP1B,5.6186815e-05
ZNHIT3,5.6136956e-05
MT1G,5.6131903e-05
RBM10,5.611143e-05
PRKCQ,5.610568e-05
ZNF668,5.6069162e-05
SEC24C,5.6026387e-05
ECHDC2,5.6021967e-05
ZMYND11,5.59769e-05
KCNJ3,5.5951605e-05
COMMD10,5.594259e-05
EBLN2,5.5891687e-05
KLHL18,5.5869248e-05
RPH3AL,5.5868313e-05
NPAS3,5.5793007e-05
EPHA4,5.5755874e-05
KSR1,5.5737113e-05
CDK7,5.5703895e-05
PPFIA1,5.564537e-05
ARHGEF6,5.5620734e-05
DPP3,5.5614037e-05
LILRA4,5.5563545e-05
PDS5B,5.5546298e-05
DHCR7,5.5524735e-05
NRDE2,5.5491404e-05
TFDP3,5.5484074e-05
SERTAD2,5.548347e-05
WIZ,5.5461005e-05
PANK4,5.5446868e-05
CD47,5.5425182e-05
GRIN2C,5.539385e-05
PSMA3,5.539371e-05
EBI3,5.5393066e-05
SAE1,5.53623e-05
SNU13,5.5362227e-05
MIOS,5.5345823e-05
TSPO2,5.5343837e-05
LINS1,5.5339457e-05
CLK3,5.5328266e-05
PLAT,5.5270295e-05
GTF2H1,5.52424e-05
MPPED2,5.520319e-05
EGLN2,5.5199405e-05
PHACTR4,5.5198023e-05
VNN3,5.5156197e-05
RAB3B,5.51491e-05
ADRB2,5.514671e-05
ELOVL6,5.5137636e-05
OSR2,5.5128676e-05
TWSG1,5.5069486e-05
RUNX1,5.5056047e-05
TBX6,5.5041863e-05
RPL5,5.5029574e-05
DCUN1D1,5.502653e-05
ZNF112,5.500876e-05
DNAJC28,5.4955864e-05
LPAR4,5.494771e-05
PLS1,5.4943135e-05
CDK1,5.4916534e-05
SNRPG,5.487634e-05
FBXL15,5.4851844e-05
SIRPA,5.4837292e-05
RIF1,5.4825898e-05
USP5,5.4805234e-05
RPLP2,5.4795397e-05
CATSPERZ,5.476151e-05
OTOR,5.4737127e-05
INTS6,5.4688768e-05
WNT1,5.4679753e-05
RRAS2,5.467836e-05
UGDH,5.465793e-05
CXXC4,5.4632896e-05
CYFIP1,5.4622316e-05
ZPBP,5.4621698e-05
KLHDC8A,5.4504475e-05
ZC3H11B,5.4480486e-05
SH3D21,5.4415475e-05
INTS14,5.4413915e-05
EFCAB6,5.4366144e-05
SAA2-SAA4,5.436003e-05
SOCS5,5.4335665e-05
ADARB1,5.432286e-05
ULBP1,5.431708e-05
SLC19A2,5.429141e-05
RAB13,5.4207754e-05
NECTIN3,5.4185737e-05
FGF9,5.4177664e-05
TFEC,5.415997e-05
REL,5.4141456e-05
FOXD2,5.4140055e-05
CNOT1,5.4125427e-05
UQCRHL,5.411779e-05
FXN,5.4096472e-05
AGPAT4,5.4037235e-05
CAMK1D,5.4023567e-05
DHX32,5.401228e-05
PEX13,5.3980973e-05
ST3GAL1,5.3979424e-05
ZNF200,5.3930267e-05
UCHL1,5.3918186e-05
PPM1F,5.3894608e-05
PPP1R37,5.3878357e-05
PKIA,5.3874974e-05
RPL13,5.38472e-05
BCL2L1,5.3820546e-05
MTOR,5.380899e-05
USP27X,5.377012e-05
TMEM185B,5.37398e-05
RFNG,5.3725234e-05
TOE1,5.369887e-05
AMOTL2,5.3655887e-05
ELAC2,5.3621236e-05
CNTNAP3B,5.3612468e-05
ERLIN2,5.359945e-05
TAF13,5.359008e-05
ENGASE,5.3581618e-05
ENOPH1,5.355793e-05
UBE2F-SCLY,5.3555945e-05
RPS6KB1,5.3547075e-05
VPS9D1,5.3518896e-05
SELPLG,5.348613e-05
PROZ,5.3349013e-05
SAR1A,5.3302403e-05
CEACAM19,5.3297248e-05
MKRN2,5.3268413e-05
CATSPERB,5.324249e-05
RAMP1,5.3225333e-05
HOXA7,5.3168507e-05
RARB,5.313015e-05
CHN2,5.304378e-05
FOXO3B,5.3025928e-05
TRADD,5.2997242e-05
AVPR1A,5.2989704e-05
OPRD1,5.297641e-05
UQCRB,5.2933592e-05
KHDRBS2,5.2896186e-05
ERF,5.2875923e-05
S100A3,5.2859526e-05
ATG101,5.2853346e-05
ETFA,5.281516e-05
AHNAK,5.2786996e-05
EXD3,5.2781284e-05
CABIN1,5.2723455e-05
TRMT112,5.265132e-05
BSN,5.2644824e-05
CLEC11A,5.263598e-05
CCDC181,5.2635154e-05
SLC47A1,5.2609987e-05
DGCR6,5.2545416e-05
TIMM10B,5.2518702e-05
ZSCAN5A,5.2476906e-05
CA14,5.2469015e-05
PTGDR,5.2457042e-05
CLCN1,5.242983e-05
B3GALNT1,5.2419295e-05
DOK3,5.239364e-05
KLRD1,5.2387826e-05
ZNF141,5.2377804e-05
PDE7B,5.231491e-05
TIMP1,5.231235e-05
GDF3,5.2305142e-05
COL4A4,5.225381e-05
INSL3,5.2235268e-05
PDXK,5.2219748e-05
ABI3BP,5.221845e-05
MCM10,5.217273e-05
NDNF,5.2156967e-05
SLC9A2,5.215312e-05
TCF4,5.2126514e-05
MSH2,5.2105555e-05
RCVRN,5.2100462e-05
RNF17,5.208884e-05
IMPG2,5.207657e-05
POU4F1,5.2042895e-05
CORIN,5.200509e-05
EFNA4,5.1913154e-05
FAM169A,5.1896128e-05
DAZAP2,5.189081e-05
SLC22A18AS,5.1872415e-05
PHYH,5.186882e-05
TPPP,5.1862567e-05
PRTN3,5.1853134e-05
RXFP3,5.184012e-05
MIP,5.180741e-05
POLDIP2,5.1804687e-05
GLUL,5.178899e-05
EDEM1,5.1777854e-05
NUDT6,5.177273e-05
CDK13,5.1748193e-05
VGLL3,5.173024e-05
EBF2,5.1727926e-05
TRAM1,5.1703955e-05
SUMO2,5.1693754e-05
ESS2,5.169298e-05
NEK11,5.169174e-05
TNNI1,5.168818e-05
MED13,5.1687486e-05
LMAN2L,5.1681334e-05
FNDC4,5.1671785e-05
TEFM,5.1618128e-05
HEG1,5.1602063e-05
ZBTB16,5.1574305e-05
HSPG2,5.1497496e-05
BIRC7,5.1422794e-05
BCAP31,5.142167e-05
JCAD,5.1371142e-05
TPM1,5.1338953e-05
H2BC8,5.133521e-05
CYP11A1,5.125961e-05
TGFB2,5.123378e-05
PDZD7,5.122748e-05
RNF121,5.1203144e-05
MMP20,5.1199564e-05
VASH2,5.119945e-05
THBS4,5.1140923e-05
AGER,5.1128496e-05
NOD1,5.1126477e-05
ZBED2,5.1073843e-05
DAB1,5.106977e-05
CRYBA2,5.0955096e-05
AVPR2,5.0927836e-05
OLAH,5.0923398e-05
CHD4,5.0906645e-05
VPS33B,5.090438e-05
FGFR2,5.0881114e-05
AGBL3,5.087078e-05
RTEL1,5.08574e-05
YIF1B,5.0845094e-05
ATG13,5.083619e-05
HECTD4,5.0826962e-05
VLDLR,5.0771734e-05
GFUS,5.070377e-05
CLIC3,5.066069e-05
TMEM121,5.0660135e-05
NR2E1,5.0624178e-05
TRIM11,5.060969e-05
DYRK2,5.0602703e-05
AMACR,5.057476e-05
UNC5C,5.054579e-05
RMI1,5.051141e-05
NOTCH4,5.0507977e-05
AVIL,5.050607e-05
TSPYL4,5.049456e-05
CYP7A1,5.0484785e-05
TULP1,5.0480194e-05
ATP6V0A2,5.045972e-05
PTPRD,5.045154e-05
IQGAP1,5.0438226e-05
TMEM38B,5.043638e-05
CDH10,5.0434275e-05
EGFR,5.0315215e-05
C7,5.031478e-05
RAB7A,5.030071e-05
DNASE1L3,5.0274735e-05
CTAGE8,5.0269977e-05
MMP27,5.0255607e-05
CYTH4,5.0221533e-05
DNAJC17,5.021877e-05
NDUFS7,5.0208007e-05
ARSF,5.016513e-05
SLC17A3,5.013293e-05
RERE,5.0127735e-05
RBPMS,5.0076116e-05
GFPT2,5.0046503e-05
CNBP,5.001821e-05
TSPAN7,4.9977763e-05
SEPTIN8,4.9958362e-05
RGPD4,4.9952934e-05
ELOVL4,4.9945906e-05
CCDC59,4.9945873e-05
CYP2B6,4.990603e-05
C1GALT1,4.9880437e-05
ISLR,4.98619e-05
RREB1,4.982419e-05
SPTAN1,4.977579e-05
GTPBP4,4.977457e-05
TNS1,4.9763094e-05
FGB,4.976287e-05
RNPS1,4.975515e-05
NCAM1,4.970861e-05
UBE2C,4.966744e-05
RBM14-RBM4,4.966659e-05
PFKFB4,4.966148e-05
STARD3,4.9655984e-05
AP1M2,4.962219e-05
DTNB,4.959997e-05
SH3BGR,4.9528742e-05
FAM32A,4.9515405e-05
PLA1A,4.9462644e-05
CD177,4.944055e-05
FBXL12,4.9421455e-05
PGAP4,4.9417882e-05
CAST,4.9416125e-05
CCNE2,4.941414e-05
PRRG1,4.9382328e-05
CYP2F1,4.9378865e-05
GUCA1A,4.935658e-05
HTR2A,4.9351824e-05
FCGBP,4.93512e-05
HACD1,4.9260463e-05
FRRS1L,4.9220806e-05
ABCD1,4.9217586e-05
PIP5K1B,4.9191443e-05
BORCS8-MEF2B,4.914819e-05
POFUT2,4.9129078e-05
IQCC,4.9127946e-05
PGAP6,4.912093e-05
COLEC11,4.9119684e-05
INHBC,4.909416e-05
PLA2G4B,4.9077928e-05
PHACTR2,4.9067516e-05
HIPK3,4.904068e-05
ZNF492,4.9022336e-05
SIVA1,4.901852e-05
KIR2DL1,4.9007474e-05
LRRC40,4.8999496e-05
TAF7L,4.8994734e-05
LILRA1,4.8971266e-05
TTC22,4.896374e-05
TIMM13,4.8956474e-05
L1CAM,4.8881415e-05
DNAJB2,4.8872993e-05
GRM3,4.886203e-05
SPOCK3,4.8854465e-05
GPT,4.883866e-05
FBP2,4.8832215e-05
ZNF706,4.8787922e-05
FAM234B,4.878562e-05
HPS5,4.8779493e-05
PAIP2B,4.8773436e-05
PKN2,4.876336e-05
TOMM7,4.8706173e-05
GLB1,4.8684436e-05
ARHGAP26,4.8676222e-05
TRPC6,4.8671005e-05
CPN2,4.8653666e-05
RGN,4.8642323e-05
HSPB1,4.8638012e-05
KCTD15,4.8629645e-05
RAB14,4.86261e-05
ZNF32,4.8601694e-05
TM9SF2,4.8593225e-05
H4C8,4.8588125e-05
ARHGEF5,4.8575865e-05
OR2H2,4.850793e-05
TUFM,4.850775e-05
TLE3,4.8507573e-05
PTPRM,4.8487716e-05
