gene,anomaly_score,hazard_ratio,fdr,mean_expression,log_hazard,anomaly_norm,hazard_norm,fdr_norm,target_score,risk_type
ANKRD46,0.000120207136,1.72942652863979,0.0216868278112695,113923.428861175,0.5477898672205662,0.00017671460867345193,0.8277360726341916,0.02064229757225262,0.8072704896706123,High-risk (oncogenic)
DIP2C,0.000113062946,1.72808732635164,0.0213214844980474,121603.302983578,0.5470152051880841,0.00016621021379446734,0.8272308758293476,0.020276553210520003,0.8071205328326221,High-risk (oncogenic)
ADGRG6,0.00017296767,1.73031335418081,0.022653843481056,49798.7463457738,0.5483025216919882,0.0002542905806397759,0.8280704008832752,0.02161037476466725,0.8067143166992478,High-risk (oncogenic)
MAN2A1,0.00011063145,1.72160639656009,0.020280145896096,135756.467939818,0.5432578064524559,0.00016263508573506922,0.8247804835858015,0.01923407149938842,0.8057090471721482,High-risk (oncogenic)
TECTA,7.2906355e-06,1.72425074074745,0.0213798358037875,4403.91205170842,0.5447926029347679,1.0688857733868728e-05,0.8257814030144526,0.020334968570270145,0.8054571233019163,High-risk (oncogenic)
KLF11,0.00010503295,1.72424662126624,0.0222693166665754,141310.648408726,0.5447902137891328,0.00015440338210876656,0.8257798449301648,0.021225425843361036,0.8047088224689125,High-risk (oncogenic)
GSTA4,0.0005173702,1.71682706608954,0.0222693166665754,226368.262624997,0.5404778581996255,0.000760679712569545,0.8229675368863727,0.021225425843361036,0.8025027907555812,High-risk (oncogenic)
CD163L1,6.578751e-05,1.71379818977389,0.0222693166665754,30304.4029265222,0.5387120709878178,9.669920585372616e-05,0.8218159765671182,0.021225425843361036,0.8006872499296109,High-risk (oncogenic)
TMPRSS2,0.00018074346,1.71220042821778,0.022653843481056,80362.7122824015,0.5377793434242079,0.0002657236428422173,0.8212076971301929,0.02161037476466725,0.7998630460083679,High-risk (oncogenic)
PCDHB16,7.743705e-05,1.71012209893964,0.022653843481056,35280.3828396964,0.5365647708541819,0.00011382800118511099,0.8204156121229258,0.02161037476466725,0.7989190653594437,High-risk (oncogenic)
PLAG1,1.3141342e-05,1.70921280051059,0.0222693166665754,5940.84066561419,0.5360329139421077,1.9291390896766394e-05,0.8200687609783653,0.021225425843361036,0.798862626525901,High-risk (oncogenic)
TGFBR1,0.00029545446,1.70456920116456,0.0222705581130524,285047.984830285,0.5333124108708841,0.00043438791982298086,0.8182945815278164,0.02122666865261174,0.7975023007950277,High-risk (oncogenic)
PCDHGB2,2.9663184e-05,1.70274941800339,0.0223902122152123,12431.2388157367,0.5322442493411939,4.358413122088886e-05,0.8175979786620124,0.021346454102733167,0.7962951086905001,High-risk (oncogenic)
LATS1,0.00014704172,1.70387785724896,0.0232485089901491,131438.240947427,0.5329067458197727,0.00021617059553120376,0.8180300265618249,0.02220569305624753,0.7960405041011086,High-risk (oncogenic)
EPB41L4B,0.00010298242,1.70399886145754,0.0232485089901491,101785.845374665,0.5329777602481802,0.00015138840394732288,0.8180763387093486,0.02220569305624753,0.7960220340570484,High-risk (oncogenic)
PCDHGA1,1.8724575e-05,1.70140310522395,0.0232485089901491,5791.52124776147,0.531453266657282,2.7500646828282458e-05,0.8170821383241056,0.02220569305624753,0.7949039459146864,High-risk (oncogenic)
C11orf95,0.0001824831,1.69509918428446,0.0240065304950689,89951.6566854349,0.5277412549224721,0.0002682815067158372,0.8146613452694101,0.02296454666451914,0.7919650801116068,High-risk (oncogenic)
APOOL,0.0001778868,1.69378247570446,0.0247463706524165,118812.57741375,0.5269641793097097,0.0002615233787569956,0.8141545744451943,0.023705198966998152,0.7907108988569531,High-risk (oncogenic)
DLG2,2.1795298e-05,1.69344876550692,0.0251571387556634,4470.06456717559,0.5267671392053558,3.2015656501314694e-05,0.8140260744968661,0.02411641798293461,0.7899416721704329,High-risk (oncogenic)
YIPF5,0.0007676694,1.68257925732723,0.0232736708954273,379588.171629207,0.5203278883082203,0.0011287048679327059,0.8098267090414588,0.022230882582517465,0.788724531326874,High-risk (oncogenic)
MRE11,0.00014588957,1.68820772274169,0.0280475018170213,97251.7289598769,0.5236674470989516,0.0002144765422431722,0.8120046064469377,0.027009953884080937,0.7852091291051,High-risk (oncogenic)
ZNF106,0.0016169472,1.67705976386067,0.0259870863194161,189755.848951854,0.5170421195708166,0.002377432767548379,0.807683890885942,0.02494727660547013,0.7851140470480202,High-risk (oncogenic)
HIBCH,0.00016478807,1.68496334905147,0.0270035475282757,87371.2791681973,0.5217438122629964,0.0002422637800714621,0.8107501056039093,0.025964853614835894,0.7850275157691448,High-risk (oncogenic)
EDA2R,8.650879e-05,1.6814842298818,0.0258916168577251,30731.2822777837,0.5196768735528401,0.00012716655169951215,0.8094021489616645,0.02485170234403591,0.7846776131693282,High-risk (oncogenic)
TBP,0.00043817682,1.67696941132164,0.0247463706524165,169736.967722334,0.5169882425564362,0.0006442384455649607,0.8076487549242215,0.023705198966998152,0.7845877944027883,High-risk (oncogenic)
RC3H2,0.00021478803,1.68000390801933,0.02601405937685,132680.241528899,0.5187961196144442,0.00031578076712995774,0.808827764188855,0.02497427927205279,0.7841692656839322,High-risk (oncogenic)
MMD,0.0046669184,1.66742845387123,0.0296834258933489,216291.853974041,0.5112825916629935,0.006861930219930033,0.803927807620678,0.02864767376421935,0.7821420640763885,High-risk (oncogenic)
TCP11L1,0.00019985493,1.67452996753575,0.0259870863194161,45834.6196931462,0.5155325095003142,0.0002938240191756949,0.8066993968069764,0.02494727660547013,0.782045944220682,High-risk (oncogenic)
ENDOD1,0.00023644543,1.67882588761448,0.0283861032118802,327392.648261184,0.5180946726672466,0.0003476245285153801,0.8083703146926454,0.027348926972030018,0.7813690122491307,High-risk (oncogenic)
AAK1,0.00022261016,1.67121585244448,0.0264582000602404,47970.2439827133,0.5135514168809077,0.0003272819649305134,0.8054074247992389,0.025418907502232985,0.7803157992619364,High-risk (oncogenic)
PTGIS,0.00047366857,1.67608986358896,0.0292891824544482,136043.335798187,0.5164636185156777,0.0006964234178216058,0.8073066207056563,0.028252997552257717,0.7797500465712202,High-risk (oncogenic)
TBC1D12,0.00019820308,1.66995099580362,0.0283897144266973,67131.199928032,0.5127942821679575,0.00029139523653121726,0.8049136584575567,0.02735254215098789,0.7778525115431,High-risk (oncogenic)
ZNF750,9.298925e-05,1.66648075362176,0.0295039333053615,56083.4981505835,0.5107140697171252,0.00013669503720136253,0.8035570453288744,0.028467984141737387,0.7752257562243384,High-risk (oncogenic)
PEX3,0.00022167707,1.66539376459802,0.0292891824544482,174032.098684549,0.5100615907258789,0.0003259100045238568,0.8031315303458446,0.028252997552257717,0.7752044427981107,High-risk (oncogenic)
IQSEC1,0.00029880082,1.66356908960679,0.0295039333053615,250572.272332164,0.5089653482900954,0.0004393082098554742,0.8024166144823195,0.028467984141737387,0.7743879385504376,High-risk (oncogenic)
YIPF4,0.000265755,1.66400453625495,0.0306525475095478,124779.265291428,0.5092270685100546,0.0003907195885590297,0.8025872956482245,0.029617859214808053,0.7733601560219755,High-risk (oncogenic)
CDC40,0.00017136174,1.66186098571761,0.0296834258933489,101676.229345741,0.5079380501658173,0.00025192931605022724,0.8017466607370138,0.02864767376421935,0.7733509162888447,High-risk (oncogenic)
C6orf120,0.00034560217,1.6601987149925,0.0292891824544482,243629.250037201,0.5069373030308489,0.0005081221497520287,0.8010940222523024,0.028252997552257717,0.7733491468497967,High-risk (oncogenic)
NIPAL2,9.207733e-05,1.66213918110429,0.0296834258933489,168010.38760616,0.5081054360703706,0.00013535420391192824,0.8018558216621793,0.02864767376421935,0.7733435021018719,High-risk (oncogenic)
GRIA3,4.6384142e-05,1.66119595906675,0.0292891824544482,9989.13114882485,0.5075378002328259,6.816963994712885e-05,0.8014856372470175,0.028252997552257717,0.7733008093347069,High-risk (oncogenic)
RORB,2.845453e-05,1.66071388859684,0.0295039333053615,5967.15617315899,0.5072475632935947,4.1806997789658134e-05,0.8012963588672866,0.028467984141737387,0.7728701817233389,High-risk (oncogenic)
PHF10,0.00029425073,1.65986022701974,0.0296834258933489,318704.249336926,0.5067333982328651,0.0004326180263504276,0.8009610454855132,0.02864767376421935,0.7727459897476442,High-risk (oncogenic)
CEP104,0.00037696338,1.65820666078497,0.0296834258933489,117262.013031732,0.5057366935686293,0.0005542338200355402,0.8003110433031014,0.02864767376421935,0.7722176033589175,High-risk (oncogenic)
TAB2,0.00030177814,1.65886104362958,0.0300713952607299,466954.899305866,0.5061312485861398,0.00044368588527579454,0.800568352846907,0.0290360690174214,0.7719759697147613,High-risk (oncogenic)
OXCT1,0.0001530538,1.65630222050785,0.0296834258933489,228923.494200542,0.5045875396185855,0.00022501040275414234,0.7995616211299562,0.02864767376421935,0.771138957768491,High-risk (oncogenic)
IFNAR1,0.0006901014,1.65417000770907,0.0296834258933489,350890.946229469,0.5032993771169044,0.0010146534636485145,0.7987215443575296,0.02864767376421935,0.7710885240569587,High-risk (oncogenic)
CUL1,0.0010635146,1.65117618260753,0.0302132817753552,527116.853570407,0.5014878719081551,0.0015636981707217094,0.7975401689898923,0.029178111285206244,0.7699257558754078,High-risk (oncogenic)
PCYT1A,0.00050237234,1.64990498482359,0.0292891824544482,230873.579384572,0.500717701299012,0.0007386277453374686,0.7970379012723471,0.028252997552257717,0.7695235314654268,High-risk (oncogenic)
RNF39,8.824618e-05,1.65515391046094,0.0308559403284289,78375.7581717154,0.503894001762415,0.00012972110730606783,0.7991093295572649,0.029821475304196952,0.7694175753603739,High-risk (oncogenic)
ADRA1B,4.548319e-05,1.65130417126173,0.0296834258933489,17325.6663833775,0.5015653825308083,6.684493335687706e-05,0.7975907176385467,0.02864767376421935,0.7690098888076842,High-risk (oncogenic)
CHMP3,0.0006916543,1.6548016081962,0.0320327672505005,356740.259189317,0.503681127441848,0.0010169367560592113,0.7989705033052035,0.030999594065114804,0.7689878459961479,High-risk (oncogenic)
YTHDF3,0.00030151985,1.64846314496516,0.0296834258933489,386648.319709129,0.49984342657070135,0.0004433061109202283,0.7964677419244272,0.02864767376421935,0.768263374271128,High-risk (oncogenic)
UBE2G1,0.0004223769,1.64844120102028,0.0301385119221272,282295.943037694,0.4998301147226296,0.0006210071766966403,0.7964590605862043,0.029103259354827292,0.7679768084080737,High-risk (oncogenic)
LRRC3,0.00013698678,1.64829372989698,0.0296834258933489,26205.3691245966,0.4997406497662478,0.00020138640582677294,0.7964007159039888,0.02864767376421935,0.7679544285455961,High-risk (oncogenic)
PRKAB2,0.00022006841,1.6465834307642,0.0296834258933489,120959.819501488,0.49870249313521536,0.00032354472590360355,0.7957236807700419,0.02864767376421935,0.767399551731726,High-risk (oncogenic)
MCFD2,0.0006560888,1.64724357117721,0.0308559403284289,460887.495471405,0.4991033280433387,0.0009646433461599047,0.7959850857522959,0.029821475304196952,0.7671282537942588,High-risk (oncogenic)
SCARB2,0.00085688627,1.64459390734445,0.0302132817753552,1339723.51111725,0.4974934889049952,0.0012598840824198673,0.7949352271624822,0.029178111285206244,0.7670169999596959,High-risk (oncogenic)
CYP2A6,0.08862967,1.46447102961585,0.0837748797624594,487025.750215776,0.3814941053322907,0.13031579943848318,0.7192860853592864,0.08279850547390086,0.7668033793238687,High-risk (oncogenic)
HAUS2,0.00024979835,1.64538468957739,0.0302132817753552,128256.845162683,0.4979742107242244,0.0003672578731587184,0.7952487304928509,0.029178111285206244,0.7664378770808035,High-risk (oncogenic)
SCAF8,0.0004266966,1.64442263319274,0.0308559403284289,235210.391747113,0.49738933974687827,0.0006273586083577172,0.794867306159901,0.029821475304196952,0.7656731894640617,High-risk (oncogenic)
EPM2A,0.0001405466,1.64545824424585,0.0308559403284289,32471.3974952826,0.4980189133551013,0.00020662055483150365,0.795277883368996,0.029821475304196952,0.7656630286196304,High-risk (oncogenic)
ITGB1BP1,0.00011843084,1.64023101122881,0.0302132817753552,163600.333333653,0.4948370924215696,0.0001741028479831622,0.7932028549026398,0.029178111285206244,0.7641988464654167,High-risk (oncogenic)
MORC4,0.00021306882,1.64089435498961,0.0306525475095478,142696.289140443,0.49524143160145406,0.00031325294232128115,0.7934665452000671,0.029617859214808053,0.7641619389275803,High-risk (oncogenic)
PLS3,0.00024887227,1.64572189012789,0.0330055132518667,360329.387627124,0.4981791269391895,0.0003658962198418931,0.7953823668564783,0.031973407879469076,0.7637748551968511,High-risk (oncogenic)
RIOX2,0.00030539837,1.63958496942791,0.0308559403284289,91142.4732738512,0.49444314238713755,0.000449008857575348,0.792945939899299,0.029821475304196952,0.7635734734526773,High-risk (oncogenic)
CMPK1,0.00077426544,1.64006603543068,0.0318042452799276,957675.789673279,0.4947365065319855,0.0011384032954377943,0.7931372576900497,0.030770821238996982,0.7635048397464905,High-risk (oncogenic)
MYLK3,9.4139046e-05,1.63631715737294,0.0308559403284289,1732.96460933788,0.49244808086675,0.00013838562930687442,0.7916448580554691,0.029821475304196952,0.761961768380579,High-risk (oncogenic)
IL1R1,0.0003267947,1.63989102282332,0.0328569787101398,282905.140750218,0.4946297901302658,0.00048046875705745363,0.7930676624563702,0.03182471028684029,0.7617234209265873,High-risk (oncogenic)
DNAJC13,0.00048695545,1.63416980223073,0.0321532963440182,191248.670658329,0.49113490917255764,0.0007159596611507562,0.790788471507142,0.031120255467098765,0.7603841757011941,High-risk (oncogenic)
SLC35G2,8.501233e-05,1.63720564378658,0.0335663717769574,21393.4421022331,0.49299091284894525,0.00012496624533019592,0.791998866605615,0.03253488207608834,0.7595889507748569,High-risk (oncogenic)
RNLS,0.00010759011,1.63303006232151,0.032062027918709,43727.238115154,0.4904372230788368,0.0001581632790892142,0.7903334746561896,0.031028886853652255,0.7594627510816266,High-risk (oncogenic)
CCL8,0.00018816655,1.6313122800678,0.0319403877990468,90860.0629652069,0.48938477071196157,0.00027663811580307666,0.7896471165403902,0.03090711320591648,0.7590166414502768,High-risk (oncogenic)
UGP2,0.00031159623,1.63334751338337,0.03326053133535,485296.277215628,0.4906315980740735,0.000458121824733929,0.7904602365503028,0.03222870590408948,0.7586896524709473,High-risk (oncogenic)
SPAG9,0.00015477819,1.63153593616762,0.0330055132518667,199791.539477121,0.48952186326751324,0.00022754584392877124,0.789736521620449,0.031973407879469076,0.7579906595849087,High-risk (oncogenic)
RAB21,0.00030358753,1.63068100311502,0.0343013315351515,115851.865728436,0.4889977208894403,0.00044634630542840617,0.7893947015188012,0.033270648622050675,0.756570399202179,High-risk (oncogenic)
EPHA5,0.000142606,1.62643826414756,0.0324135693547158,286.577027118213,0.48639250995364813,0.00020964857491688504,0.7876957099773034,0.031380814187427525,0.7565245443647928,High-risk (oncogenic)
PSAT1,0.0029717444,1.62434664124753,0.0360120129841634,177167.611669637,0.4851056680065257,0.004369446525545109,0.7868564944061693,0.034983207938324073,0.7562427329933904,High-risk (oncogenic)
CCPG1,0.00046040467,1.62361030754323,0.032062027918709,69648.7175411961,0.4846522545355195,0.0006769209629267383,0.7865608002489488,0.031028886853652255,0.7562088343582233,High-risk (oncogenic)
CTSF,0.011473757,1.59851175187772,0.0385808561854552,816195.727232081,0.4690730413066371,0.01687030353193806,0.7764007970279381,0.03755487103723644,0.7557162295226397,High-risk (oncogenic)
PPT2,0.0003484594,1.6239549263613,0.0347175713621971,73007.5142341322,0.4848644866506843,0.0005123232519315733,0.7866992076859611,0.033687345368264135,0.7535241855696286,High-risk (oncogenic)
CRADD,0.00038111824,1.61800309705556,0.0330055132518667,43877.9639858989,0.4811927327602776,0.000560342880699786,0.7843046688344014,0.031973407879469076,0.7528916038356321,High-risk (oncogenic)
SNX2,0.0011165359,1.61670788452545,0.0335663717769574,395198.189518478,0.4803919115390278,0.0016416575576077112,0.7837824122821728,0.03253488207608834,0.7528891877636922,High-risk (oncogenic)
STXBP1,0.00012022779,1.6262985084907,0.0360627588260491,109426.959931964,0.48630657883366224,0.0001767449770947608,0.7876396698908745,0.03503400948546991,0.7527824053824994,High-risk (oncogenic)
SYN3,0.00014733813,1.61940584077133,0.0335663717769574,2424.20027066498,0.4820593170136073,0.00021660641928254292,0.7848698128295285,0.03253488207608834,0.7525515371727227,High-risk (oncogenic)
ABLIM1,0.00013749063,1.62797970569463,0.0372308047025318,332044.262249874,0.4873398017131106,0.00020212723709802643,0.7883134874726093,0.036203337561577,0.7523122771481303,High-risk (oncogenic)
DHDDS,0.00040268147,1.61771511834272,0.0335562370093885,180418.443599258,0.48101473288857693,0.0005920481800810129,0.7841885859974026,0.032524736183275615,0.752255897994208,High-risk (oncogenic)
RTN4,0.00045471784,1.61719095843457,0.0343013315351515,1278981.69741861,0.4806906678923781,0.0006685593840871979,0.783977246608383,0.033270648622050675,0.7513751573704195,High-risk (oncogenic)
SNX3,0.001156923,1.62072790030884,0.0372301330731117,1709580.11164791,0.4828753695080559,0.0017010403632745593,0.7854020024754562,0.03620266519488878,0.750900377643842,High-risk (oncogenic)
VAPB,0.00020598149,1.61671773890294,0.0343013315351515,210181.071725412,0.4803980068562781,0.00030283215102686235,0.7837863873508739,0.033270648622050675,0.7508185708798502,High-risk (oncogenic)
TCF21,9.3564275e-05,1.61899502236817,0.0353422949717465,577.373041229883,0.48180560018068525,0.00013754051998741498,0.7847043510824017,0.03431275475599539,0.7505291368463937,High-risk (oncogenic)
PEG3,0.0021733735,1.61593855169369,0.0372308047025318,110282.197052235,0.47991593443391367,0.003195569123979597,0.7834720032229963,0.036203337561577,0.7504642347853988,High-risk (oncogenic)
SH3GL3,6.163693e-05,1.62292190445106,0.0372308047025318,2525.06706667688,0.48422816935321705,9.059643824860707e-05,0.7862842325715653,0.036203337561577,0.7501714914482369,High-risk (oncogenic)
PTCH1,0.000115001225,1.61759432777232,0.0372308047025318,13953.4713074199,0.4809400627078922,0.00016906014471758715,0.7841398897464993,0.036203337561577,0.7481056123296399,High-risk (oncogenic)
YPEL5,0.0019175435,1.61011446393758,0.0372308047025318,670695.529420642,0.476305272082602,0.002819411807070245,0.7811173052943936,0.036203337561577,0.7477333795398868,High-risk (oncogenic)
PJA2,0.00033401744,1.61481086803659,0.0370567633769774,658810.368654965,0.47921784024189135,0.0004910886472155034,0.7830167402302306,0.03602910518554526,0.7474787236919008,High-risk (oncogenic)
ADCY8,8.722531e-05,1.6145636153445,0.0370567633769774,1393.52687135372,0.4790647129450445,0.00012822008037367816,0.7829168780737576,0.03602910518554526,0.7470159929685861,High-risk (oncogenic)
CCN3,8.5837004e-05,1.6143488935538,0.0372308047025318,89101.167599757,0.4789317134968248,0.000126178797255947,0.7828301423187196,0.036203337561577,0.7467529835543986,High-risk (oncogenic)
PICALM,0.00046194077,1.61617700564777,0.0385808561854552,740980.476296989,0.4800634872984584,0.0006791795536100219,0.7835682300065328,0.03755487103723644,0.7466925385229064,High-risk (oncogenic)
PITPNM3,0.00016285488,1.60911941539057,0.0360627588260491,15279.0787173421,0.4756870824039406,0.0002394213317132711,0.780714152129075,0.03503400948546991,0.7459195639753184,High-risk (oncogenic)
ROCK2,0.00018190878,1.61525304500679,0.0385874372930764,162235.692883072,0.4794916286156609,0.00026743706052013153,0.7831952916576042,0.03756145936914042,0.7459012693489838,High-risk (oncogenic)
FAM172A,0.000397379,1.61061539194767,0.0372308047025318,130869.231132855,0.4766163369881009,0.0005842517414765007,0.7813201666581467,0.036203337561577,0.7457010808380462,High-risk (oncogenic)
VAMP3,0.0011964116,1.60898422199558,0.0378764089810729,824626.620353466,0.47560306186867957,0.0017591020676270852,0.780659358032843,0.036849650539647893,0.7455688095608222,High-risk (oncogenic)
ZIM2,0.000120453915,1.60973085649227,0.0372308047025318,1761.4526515871,0.47606699514135215,0.0001770774579347175,0.7809619126917617,0.036203337561577,0.7449356525881194,High-risk (oncogenic)
CYTH3,0.00027671683,1.60668307610591,0.0372308047025318,175323.09815355,0.47417185268617085,0.00040683721573807997,0.7797259931901774,0.036203337561577,0.7439294928443385,High-risk (oncogenic)
ZFHX3,0.00034074235,1.60549593653946,0.03707314814426,56438.1973140068,0.47343270358157535,0.0005009765575546226,0.7792439561852808,0.03604550793888721,0.7436994248039482,High-risk (oncogenic)
PHKB,0.00020377335,1.60873829110715,0.0384600008248413,180521.427070917,0.47545020164663887,0.00029958543243342056,0.780559670049536,0.03743388301000292,0.7434253724719665,High-risk (oncogenic)
FBXW11,0.0006787204,1.60356798631986,0.0384600008248413,259418.254265356,0.4722311379550232,0.0009979195136670998,0.778460353672325,0.03743388301000292,0.7420243901759892,High-risk (oncogenic)
GBE1,8.004984e-05,1.60135314920556,0.0378764089810729,164444.653320263,0.4708489900810309,0.00011766969323079596,0.7775589842228305,0.036849650539647893,0.7408270033764135,High-risk (oncogenic)
HSPB8,0.014572263,1.56840118411288,0.0458694277915322,464278.969563157,0.45005674641718785,0.02142616368667961,0.7639992967409844,0.04485144353091877,0.7405740168967453,High-risk (oncogenic)
GABARAPL2,0.00081213546,1.59918666110414,0.0385808561854552,566433.373553814,0.4694951631888644,0.0011940851353881656,0.7766760843367437,0.03755487103723644,0.7403152984348955,High-risk (oncogenic)
ANKS1A,0.00047867282,1.60009474968226,0.0385808561854552,179742.478947711,0.47006284604379883,0.0007037813713577182,0.7770462994143545,0.03755487103723644,0.7401952097484759,High-risk (oncogenic)
PLPPR4,0.00011336629,1.60248315437469,0.0393794220920798,14280.1708157189,0.4715543976667586,0.00016665623288972806,0.7780190166543677,0.03835431355404059,0.7398313593332168,High-risk (oncogenic)
GARRE1,0.00036571082,1.60039497182225,0.0404543804554429,122849.162696575,0.4702504561703701,0.0005376887206415619,0.7771686495909812,0.03943045193202254,0.7382758863796002,High-risk (oncogenic)
CALCRL,7.466269e-05,1.5977835135339,0.0393794220920798,130113.257522524,0.46861736478369403,0.00010974874615739482,0.7761036270185914,0.03835431355404059,0.7378590622107082,High-risk (oncogenic)
KLHL7,0.00018228836,1.6002056975869,0.0415337178561812,100206.556900763,0.4701321819742919,0.00026799517252557443,0.7770915169273824,0.04051097415438273,0.7368485379455253,High-risk (oncogenic)
CCSER2,0.00033772324,1.5994292180196,0.0414983686052721,164622.357599137,0.46964682686158477,0.0004965374365873623,0.7767749919889282,0.04047558609952153,0.7367959433259941,High-risk (oncogenic)
SGMS1,0.00033866643,1.59640891551206,0.0405473533894477,126515.867662194,0.46775667893759626,0.000497924247437285,0.7755423296770529,0.03952352692525589,0.7365167269992344,High-risk (oncogenic)
CYP20A1,0.00038713322,1.59944230458926,0.0424591290962742,72008.2921448937,0.46965500885299505,0.0005691869519113852,0.7767803278847697,0.04143740124665101,0.7359121135900302,High-risk (oncogenic)
MON1B,0.00039119695,1.59423244096265,0.0404543804554429,161525.100937023,0.4663923921727559,0.0005751620204078245,0.7746526083720346,0.03943045193202254,0.73579731846042,High-risk (oncogenic)
GPALPP1,0.0004658359,1.59349953402836,0.0404543804554429,52110.499664063,0.4659325624549791,0.0006849067226277803,0.7743527298515284,0.03943045193202254,0.7356071846421336,High-risk (oncogenic)
ABCA1,0.00018709163,1.59004270037191,0.0394026923233495,103289.660939694,0.46376087145135314,0.00027505761694409915,0.7729364588712342,0.03837760932975371,0.7348339071584246,High-risk (oncogenic)
ZNF292,0.00028783007,1.59351979557822,0.0415337178561812,93756.8740040348,0.46594527750171394,0.0004231774672354403,0.7743610219850194,0.04051097415438273,0.7342732252978721,High-risk (oncogenic)
RAB6B,0.0001772472,1.59234265822153,0.0413889634811101,39187.1977544365,0.4652063018382454,0.00026058294870619925,0.7738790980899688,0.0403660608780141,0.7337736201606609,High-risk (oncogenic)
ADAMTS3,0.000100761776,1.59425666563559,0.0421261360459209,10486.703361993,0.46640758725238807,0.00014812330021104936,0.7746625178620543,0.041104042659658536,0.7337065985026069,High-risk (oncogenic)
VPS26C,0.0006866837,1.58686198974449,0.0404543804554429,124965.290747065,0.46175847477883425,0.0010096282794949708,0.7716305933988485,0.03943045193202254,0.733209769746321,High-risk (oncogenic)
MIS12,0.0006173912,1.58864431240989,0.0414491668446222,156454.349141406,0.4628810188288021,0.000907744681473076,0.7723626618926704,0.04042633032859661,0.7328440762455468,High-risk (oncogenic)
KCNK3,0.00011259593,1.59202105410212,0.0423344652043531,29681.0328483815,0.46500431227326017,0.00016552354106056695,0.773747370344754,0.041312600507369186,0.7326002933784455,High-risk (oncogenic)
TUBGCP5,0.0005498008,1.58580426627697,0.0404543804554429,70457.6849152053,0.4610917021520571,0.0008083637507267605,0.7711957568036872,0.03943045193202254,0.7325736686223915,High-risk (oncogenic)
IPO8,0.0006454268,1.58798137287143,0.0415337178561812,219585.539266927,0.46246363282631786,0.0009489665712981312,0.7720904630937104,0.04051097415438273,0.7325284555106258,High-risk (oncogenic)
AKTIP,0.00046661973,1.58887261138532,0.0421261360459209,123768.537939732,0.4630247152945004,0.0006860592199490993,0.7724563737209185,0.041104042659658536,0.7320383902812091,High-risk (oncogenic)
METTL16,0.0005670906,1.58659862613168,0.0415337178561812,106491.959897928,0.46159249596561247,0.0008337856511211604,0.7715223501100393,0.04051097415438273,0.7318451616067777,High-risk (oncogenic)
PDZD2,8.19891e-05,1.58829715368576,0.0415337178561812,53038.736262173,0.4626624698065953,0.00012052106655835578,0.7722201348768997,0.04051097415438273,0.7318296817890753,High-risk (oncogenic)
STX7,0.0003382709,1.58980546818192,0.0430605621240621,90920.7050689381,0.46361166169173246,0.0004973426834942089,0.7728391515415199,0.042039494485838005,0.7312969997391762,High-risk (oncogenic)
SATB2,0.00015539631,1.58599539227576,0.0413149939578208,15280.62245016,0.4612122179598609,0.00022845469105666093,0.7712743513371518,0.04029201015612047,0.731210795872088,High-risk (oncogenic)
BACE1,0.00043690644,1.58398981545942,0.0415337178561812,131446.930091223,0.45994686373735943,0.00064237055387026,0.770449149012268,0.04051097415438273,0.7305805454117555,High-risk (oncogenic)
MSX1,0.0002048552,1.58451001965417,0.0414491668446222,46990.825780056,0.46027522367202567,0.0003011761207549559,0.7706632893507336,0.04042633032859661,0.7305381351428919,High-risk (oncogenic)
WDR37,0.00058774976,1.5822532686062,0.0413889634811101,111062.82888875,0.4588499504674467,0.0008641616593891549,0.7697337956634338,0.0403660608780141,0.7302318964448089,High-risk (oncogenic)
TMEM135,0.00014906423,1.58740926465148,0.0430367399318037,171025.714653979,0.46210329402618405,0.00021914437474014067,0.7718554676984855,0.042015646143231763,0.7300589659299939,High-risk (oncogenic)
EXOC1,0.00076207076,1.58325985935838,0.0425826013035877,195665.318931131,0.45948592368595265,0.0011204729584586748,0.7701485463863085,0.04156100899317665,0.7297080103515905,High-risk (oncogenic)
BNIP3,6.970466e-05,1.58509288669621,0.0424591290962742,239210.650754043,0.46064300920594375,0.00010245875177848663,0.7709031411426277,0.04143740124665101,0.7295681986477552,High-risk (oncogenic)
ZBTB39,0.0004157089,1.58359284045792,0.0424591290962742,46032.0638973607,0.45969621518500875,0.0006112029434591328,0.7702856882481196,0.04143740124665101,0.7294594899449278,High-risk (oncogenic)
MS4A4A,8.399927e-05,1.58375335451633,0.0421072775532853,115214.363062304,0.4597975707354706,0.0001234767017603715,0.7703517873960053,0.04108516346547973,0.7293901006322859,High-risk (oncogenic)
OPRK1,0.00014865122,1.58171022194328,0.041394921532185,3135.64025779672,0.4585066805973141,0.0002185371092378277,0.7695099317920698,0.04037202546942359,0.729356443431884,High-risk (oncogenic)
THRA,7.360049e-05,1.58197145452226,0.0417040464865621,194569.410303149,0.45867182526500755,0.00010818695003488721,0.7696176310918386,0.04068148975970211,0.7290443282821714,High-risk (oncogenic)
CCDC186,0.0004020684,1.58289604724608,0.0425826013035877,107268.529229446,0.45925611054684456,0.0005911467581747562,0.7699986734627362,0.04156100899317665,0.7290288112277343,High-risk (oncogenic)
TENM3,0.00016789656,1.58122558529304,0.0416295241177033,33859.9589394262,0.4582002332436094,0.0002468343201099233,0.7693100817704437,0.0406068855853635,0.7289500305051901,High-risk (oncogenic)
